cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.523599,2.000000,1,0,0,0,0
1,0.523599,2.000000,2,0.000000,0.000000,0.000000,1
2,0.523599,2.000000,3,0.000000,0.000000,0.000000,2
3,0.523599,2.000000,4,0.000000,0.000000,0.000000,3
4,0.523599,2.000000,5,2.642591,6.983285,2.642591,3
5,0.523599,2.000000,6,2.642591,6.983285,2.642591,3
6,0.523599,2.000000,7,10.758079,43.919178,5.472898,4
7,0.523599,2.000000,8,16.043260,71.852319,5.472898,4
8,0.523599,2.000000,9,16.043260,71.852319,5.472898,4
9,0.523599,2.000000,10,16.043260,71.852319,5.472898,4
10,0.523599,2.000000,11,16.043260,71.852319,5.472898,4
11,0.523599,2.000000,12,27.426138,155.228227,8.740287,5
12,0.523599,2.000000,13,30.068729,190.144652,8.740287,5
13,0.523599,2.000000,14,38.165126,269.662869,8.740287,5
14,0.523599,2.000000,15,40.807716,276.646154,8.740287,5
15,0.523599,2.000000,16,43.450307,283.629439,8.740287,5
16,0.523599,2.000000,17,46.092898,290.612724,8.740287,5
17,0.523599,2.000000,18,51.959829,356.041398,8.740287,5
18,0.523599,2.000000,19,51.959829,356.041398,8.740287,5
19,0.523599,2.000000,20,51.959829,356.041398,8.740287,5
20,0.523599,2.000000,21,51.959829,356.041398,8.740287,5
21,0.523599,2.000000,22,51.959829,356.041398,8.740287,5
22,0.523599,2.000000,23,86.221122,587.570462,11.050874,6
23,0.523599,2.000000,24,100.438409,768.415261,11.050874,6
24,0.523599,2.000000,25,111.997445,954.602280,15.882206,6
25,0.523599,2.000000,26,114.640035,961.585565,15.882206,6
26,0.523599,2.000000,27,117.282626,968.568851,15.882206,6
27,0.523599,2.000000,28,119.925217,975.552136,15.882206,6
28,0.523599,2.000000,29,119.925217,975.552136,15.882206,6
29,0.523599,2.000000,30,119.925217,975.552136,15.882206,6
30,0.523599,2.000000,31,119.925217,975.552136,15.882206,6
31,0.523599,2.000000,32,119.925217,975.552136,15.882206,6
32,0.523599,2.000000,33,119.925217,975.552136,15.882206,6
33,0.523599,2.000000,34,119.925217,975.552136,15.882206,6
34,0.523599,2.000000,35,128.058743,1076.494266,15.882206,6
35,0.523599,2.000000,36,128.058743,1076.494266,15.882206,6
36,0.523599,2.000000,37,128.058743,1076.494266,15.882206,6
37,0.523599,2.000000,38,128.058743,1076.494266,15.882206,6
38,0.523599,2.000000,39,128.058743,1076.494266,15.882206,6
39,0.523599,2.000000,40,185.379686,1846.271609,18.524797,7
40,0.523599,2.000000,41,188.022276,1881.188035,18.524797,7
41,0.523599,2.000000,42,197.346345,2018.048628,18.524797,7
42,0.523599,2.000000,43,197.346345,2018.048628,18.524797,7
43,0.523599,2.000000,44,205.274117,2080.898194,18.524797,7
44,0.523599,2.000000,45,207.916708,2101.848049,18.524797,7
45,0.523599,2.000000,46,216.875466,2226.448906,20.453560,7
46,0.523599,2.000000,47,219.518056,2233.432191,20.453560,7
47,0.523599,2.000000,48,222.160647,2240.415476,20.453560,7
48,0.523599,2.000000,49,225.796808,2258.888348,20.453560,7
49,0.523599,2.000000,50,231.071684,2343.787186,20.453560,7
50,0.523599,2.000000,51,233.714274,2350.770471,20.453560,7
51,0.523599,2.000000,52,238.770118,2404.648801,20.453560,7
52,0.523599,2.000000,53,241.412708,2411.632086,20.453560,7
53,0.523599,2.000000,54,244.055299,2418.615371,20.453560,7
54,0.523599,2.000000,55,246.697890,2425.598656,20.453560,7
55,0.523599,2.000000,56,246.697890,2425.598656,20.453560,7
56,0.523599,2.000000,57,247.681456,2431.764383,20.453560,7
57,0.523599,2.000000,58,247.681456,2431.764383,20.453560,7
58,0.523599,2.000000,59,247.681456,2431.764383,20.453560,7
