cell_#,angle_of_attachment,aspect_ratio,number_of_cells,cumulative_overlap,cumulative_squared_overlap,max_overlap_of_single_cell,generation_#
0,0.523599,2.000000,1,0,0,0,0
1,0.523599,2.000000,2,0.000000,0.000000,0.000000,1
2,0.523599,2.000000,3,3.732393,13.930758,3.732393,2
3,0.523599,2.000000,4,3.732393,13.930758,3.732393,2
4,0.523599,2.000000,5,10.806166,63.969017,7.073773,3
5,0.523599,2.000000,6,13.448756,70.952302,7.073773,3
6,0.523599,2.000000,7,13.448756,70.952302,7.073773,3
7,0.523599,2.000000,8,13.448756,70.952302,7.073773,3
8,0.523599,2.000000,9,22.917585,117.047025,7.073773,4
9,0.523599,2.000000,10,25.560176,124.030310,7.073773,4
10,0.523599,2.000000,11,28.202766,131.013595,7.073773,4
11,0.523599,2.000000,12,28.202766,131.013595,7.073773,4
12,0.523599,2.000000,13,28.202766,131.013595,7.073773,4
13,0.523599,2.000000,14,28.202766,131.013595,7.073773,4
14,0.523599,2.000000,15,28.202766,131.013595,7.073773,4
15,0.523599,2.000000,16,45.064596,224.539258,7.970922,5
16,0.523599,2.000000,17,47.707187,259.455683,7.970922,5
17,0.523599,2.000000,18,52.992368,301.355394,7.970922,5
18,0.523599,2.000000,19,55.634959,322.972809,7.970922,5
19,0.523599,2.000000,20,58.277549,329.956094,7.970922,5
20,0.523599,2.000000,21,58.277549,329.956094,7.970922,5
21,0.523599,2.000000,22,60.920140,336.939379,7.970922,5
22,0.523599,2.000000,23,60.920140,336.939379,7.970922,5
23,0.523599,2.000000,24,60.920140,336.939379,7.970922,5
24,0.523599,2.000000,25,63.731070,359.696983,7.970922,5
25,0.523599,2.000000,26,63.731070,359.696983,7.970922,5
26,0.523599,2.000000,27,63.731070,359.696983,7.970922,5
27,0.523599,2.000000,28,63.731070,359.696983,7.970922,5
28,0.523599,2.000000,29,63.731070,359.696983,7.970922,5
29,0.523599,2.000000,30,93.167513,500.569689,10.570362,6
30,0.523599,2.000000,31,102.724359,599.525150,10.570362,6
31,0.523599,2.000000,32,111.542163,681.812961,10.570362,6
32,0.523599,2.000000,33,116.101429,732.068022,10.570362,6
33,0.523599,2.000000,34,119.725078,750.415662,10.570362,6
34,0.523599,2.000000,35,126.468519,784.647887,10.570362,6
35,0.523599,2.000000,36,132.775129,834.853171,10.570362,6
36,0.523599,2.000000,37,135.417719,841.836456,10.570362,6
37,0.523599,2.000000,38,135.417719,841.836456,10.570362,6
38,0.523599,2.000000,39,135.417719,841.836456,10.570362,6
39,0.523599,2.000000,40,135.417719,841.836456,10.570362,6
40,0.523599,2.000000,41,135.417719,841.836456,10.570362,6
41,0.523599,2.000000,42,135.417719,841.836456,10.570362,6
42,0.523599,2.000000,43,135.417719,841.836456,10.570362,6
43,0.523599,2.000000,44,135.417719,841.836456,10.570362,6
44,0.523599,2.000000,45,135.417719,841.836456,10.570362,6
45,0.523599,2.000000,46,135.417719,841.836456,10.570362,6
46,0.523599,2.000000,47,135.417719,841.836456,10.570362,6
47,0.523599,2.000000,48,135.417719,841.836456,10.570362,6
48,0.523599,2.000000,49,135.417719,841.836456,10.570362,6
49,0.523599,2.000000,50,135.417719,841.836456,10.570362,6
50,0.523599,2.000000,51,135.417719,841.836456,10.570362,6
51,0.523599,2.000000,52,184.125167,1258.707965,13.212953,7
52,0.523599,2.000000,53,192.441925,1407.050899,13.212953,7
53,0.523599,2.000000,54,197.861809,1523.063522,15.988508,7
54,0.523599,2.000000,55,203.982148,1610.234408,15.988508,7
55,0.523599,2.000000,56,216.877853,1801.524618,15.988508,7
56,0.523599,2.000000,57,217.834835,1811.488897,15.988508,7
57,0.523599,2.000000,58,217.834835,1811.488897,15.988508,7
58,0.523599,2.000000,59,223.535649,1857.954750,15.988508,7
